RefCat,AnnoConstruccion
6950702PC7965B,1997
7095104PC7979N,no
7689016PC7978N,2006
7689017PC7978N,2013
7689019PC7978N,1980
7689020PC7978N,1982
7689023PC7978N,1984
7689024PC7978N,1988
7095101PC7979N,1981
7095106PC7979N,no
7194401PC7979N,no
7194402PC7979N,no
7395801PC7979N,no
1793110PC7919D,2000
1793112PC7919D,1999
1793113PC7919D,1990
1793114PC7919D,2007
3732602PC7933B,1995
3732604PC7933B,2000
3732605PC7933B,1995
7395802PC7979N,no
7395803PC7979N,no
7395804PC7979N,no
7395805PC7979N,no
7397702PC7979N,no
7397705PC7979N,no
7397706PC7979N,no
4329401PC7942G,1980
4329406PC7942G,1982
4132603PC7943A,1980
4132604PC7943A,1990
4132605PC7943A,1980
4132606PC7943A,1985
4430202PC7943A,1980
4430203PC7943A,1980
4430204PC7943A,1990
4430205PC7943A,1990
6877801PC7967N,1978
6877802PC7967N,1979
6877803PC7967N,1979
6877804PC7967N,1960
6877805PC7967N,1983
6877806PC7967N,1986
6877807PC7967N,1983
6882401PC7968S,1974
6882402PC7968S,1976
6882403PC7968S,1980
6882404PC7968S,1983
6882405PC7968S,1977
6983702PC7968S,1976
6983703PC7968S,1976
6983704PC7968S,1975
6983705PC7968S,1975
6983706PC7968S,1974
6983707PC7968S,1981
4235502PC7943E,1984
4235503PC7943E,1980
4235504PC7943E,1980
4235505PC7943E,1980
4235506PC7943E,1982
4235507PC7943E,1980
4235508PC7943E,1980
4235509PC7943E,1997
6983708PC7968S,1975
7190001PC7978N,1979
7190002PC7978N,1984
7190003PC7978N,1984
7190004PC7978N,1978
7190005PC7978N,1982
7190006PC7978N,1982
7190008PC7978N,1984
7190009PC7978N,1984
7190010PC7978N,1980
7190011PC7978N,1984
7190013PC7978N,1981
7287401PC7978N,no
7287402PC7978N,no
7287403PC7978N,no
7287405PC7978N,no
7287407PC7978N,no
7287408PC7978N,no
7385203PC7978N,no
7385204PC7978N,1983
7385205PC7978N,1992
7684001PC7978N,1984
7684002PC7978N,1982
7684003PC7978N,1981
4837506PC7943H,1980
4837508PC7943H,1985
4837510PC7943H,1980
7684004PC7978N,no
7684005PC7978N,1982
7684006PC7978N,2000
7684007PC7978N,1982
7684008PC7978N,1982
7687001PC7978N,1981
7687002PC7978N,1992
7687003PC7978N,1993
7687004PC7978N,1984
7687005PC7978N,1982
7687006PC7978N,1983
7687007PC7978N,1983
7687008PC7978N,1991
7687009PC7978N,1989
7687010PC7978N,2003
7687011PC7978N,2004
4342203PC7944A,1996
4342204PC7944A,no
4342206PC7944A,1979
4342207PC7944A,no
7687012PC7978N,2001
7687013PC7978N,2002
7687014PC7978N,1988
7687015PC7978N,1982
7687016PC7978N,2000
7687017PC7978N,1980
7687018PC7978N,no
7689001PC7978N,1981
7689002PC7978N,1982
7689003PC7978N,1981
7689004PC7978N,1981
7689006PC7978N,1979
7689007PC7978N,1981
7689008PC7978N,1997
7689009PC7978N,1982
7689010PC7978N,1981
7689011PC7978N,1981
7689013PC7978N,2008
7689014PC7978N,1983
4342208PC7944A,1980
4342209PC7944A,1978
4342210PC7944A,1982
4342214PC7944A,1980
4342215PC7944A,1989
4342216PC7944A,1982
4342217PC7944A,1978
4342218PC7944A,1980
4342219PC7944A,1995
4342220PC7944A,1996
4342222PC7944A,1983
4342223PC7944A,no
1076503PC7917E,1986
1076504PC7917E,1984
1078607PC7917G,1982
1078608PC7917G,1983
4342226PC7944A,1982
4342227PC7944A,1980
4442701PC7944A,no
4143801PC7944C,no
4143802PC7944C,1977
4143803PC7944C,1980
4143804PC7944C,1895
4143806PC7944C,1985
4143809PC7944C,1980
4143810PC7944C,1980
4143814PC7944C,1979
4143815PC7944C,2005
4143816PC7944C,1980
4143817PC7944C,1974
4143818PC7944C,1979
1793101PC7919D,1995
1793102PC7919D,2000
1793108PC7919D,1992
1793109PC7919D,1996
4143819PC7944C,1979
4143822PC7944C,1982
4143826PC7944C,1982
4143827PC7944C,1981
4143901PC7944C,no
4646901PC7944F,1978
4646902PC7944F,1982
4646904PC7944F,1980
4646905PC7944F,1980
4646906PC7944F,1978
4646907PC7944F,1976
4646909PC7944F,1976
4646910PC7944F,1984
4646912PC7944F,1979
4646915PC7944F,1980
4646916PC7944F,1980
4845901PC7944F,1980
6631301PC7963B,2001
6631302PC7963B,2003
6631303PC7963B,2005
6631304PC7963B,1994
6638601PC7963H,2004
6638602PC7963H,1990
6638604PC7963H,1991
6638606PC7963H,1993
6943201PC7964D,1980
4732709PD7043B,no
4830201PD7043B,no
4830202PD7043B,1970
4830203PD7043B,1970
4831927PD7043B,1991
4831928PD7043B,2008
4831929PD7043B,1995
4832105PD7043B,2000
4832106PD7043B,1960
4832107PD7043B,no
4832108PD7043B,1970
4832109PD7043B,1975
4832110PD7043B,no
4832111PD7043B,no
4832112PD7043B,1986
4832113PD7043B,1970
4832133PD7043B,1975
4832134PD7043B,no
4832135PD7043B,1990
4832136PD7043B,1970
4832137PD7043B,2018
4832140PD7043B,1996
4832141PD7043B,no
4832606PD7043B,1970
4832607PD7043B,2004
4832608PD7043B,2003
4832609PD7043B,no
4832610PD7043B,no
4832611PD7043B,no
4832115PD7043B,1994
4832116PD7043B,no
4832119PD7043B,1970
4832120PD7043B,2012
4832121PD7043B,no
4832122PD7043B,no
4832123PD7043B,1970
4832124PD7043B,1994
4832125PD7043B,1980
4832126PD7043B,1970
4832127PD7043B,1970
4832128PD7043B,1990
4832129PD7043B,2005
4832130PD7043B,2003
4832132PD7043B,1975
4830204PD7043B,1970
4830205PD7043B,1970
4830206PD7043B,1970
4830207PD7043B,no
4830209PD7043B,no
4830210PD7043B,1970
4830211PD7043B,no
4830212PD7043B,no
4830213PD7043B,1994
4830214PD7043B,2000
4830215PD7043B,1980
4830216PD7043B,2005
4830217PD7043B,1980
4830220PD7043B,1988
4830221PD7043B,no
4830703PD7043B,no
4830706PD7043B,no
4830707PD7043B,no
4830708PD7043B,2000
4830709PD7043B,no
4830710PD7043B,no
4830901PD7043B,no
4830902PD7043B,1970
4830903PD7043B,1970
4830904PD7043B,1970
4830905PD7043B,1996
4830906PD7043B,1995
4830907PD7043B,no
4830908PD7043B,no
4831101PD7043B,no
4831102PD7043B,no
4831103PD7043B,1970
4831104PD7043B,no
4831105PD7043B,no
4831106PD7043B,1970
4831107PD7043B,no
4831108PD7043B,1995
4831109PD7043B,no
4831110PD7043B,1970
4831113PD7043B,no
4831115PD7043B,no
4831116PD7043B,1970
4831117PD7043B,no
4831118PD7043B,no
4831119PD7043B,2003
4831120PD7043B,2004
4831121PD7043B,1970
4831122PD7043B,no
4831123PD7043B,1989
4831124PD7043B,1990
4831125PD7043B,no
4831901PD7043B,1970
4831904PD7043B,1970
4831905PD7043B,1970
4831906PD7043B,1970
4831907PD7043B,1970
4831908PD7043B,1988
4831909PD7043B,2002
4831910PD7043B,no
4831911PD7043B,1970
4831912PD7043B,1970
4831913PD7043B,1995
4831914PD7043B,no
4831915PD7043B,1995
4831917PD7043B,no
4831918PD7043B,1970
4831919PD7043B,1990
4831920PD7043B,no
4831921PD7043B,no
4831922PD7043B,no
4831924PD7043B,1995
4831925PD7043B,no
4831926PD7043B,1970
7697001PC7979N,1983
7697002PC7979N,1983
7697003PC7979N,1997
7697004PC7979N,2006
7697006PC7979N,1984
7697007PC7979N,2007
7697008PC7979N,1997
7697009PC7979N,1984
7697010PC7979N,1984
7697011PC7979N,1997
7697012PC7979N,no
7697014PC7979N,no
7799001PC7979N,1984
7799002PC7979N,2000
7799003PC7979N,1989
7799004PC7979N,2018
7799006PC7979N,no
7799008PC7979N,2007
7799009PC7979N,1984
7799010PC7979N,1984
8099001PC7979N,1984
8087004PC7988N,1989
8087005PC7988N,no
8087006PC7988N,no
8087007PC7988N,1979
8087008PC7988N,1980
8087009PC7988N,1980
8087010PC7988N,1983
8087011PC7988N,1981
8087003PC7988N,1980
8087012PC7988N,1989
8087013PC7988N,1998
8087014PC7988N,no
8087015PC7988N,1980
8087016PC7988N,2013
0082201PC8908A,1982
0181401PC8908A,no
8099002PC7979N,1996
8087018PC7988N,1980
8087019PC7988N,2009
8087020PC7988N,2000
8087021PC7988N,1988
8087022PC7988N,1982
8087023PC7988N,1980
8087024PC7988N,1982
8087025PC7988N,2001
8189001PC7988N,1981
8189002PC7988N,1981
8189003PC7988N,1996
8189004PC7988N,1981
8189005PC7988N,1998
8189006PC7988N,1983
8189007PC7988N,1982
8189008PC7988N,1990
8087017PC7988N,1983
8599008PC7989N,2005
8599009PC7989N,1984
8599010PC7989N,2003
8599014PC7989N,1983
8799801PC7989N,no
8799802PC7989N,no
8799803PC7989N,no
8799804PC7989N,no
8190001PC7989S,1980
8190002PC7989S,1990
8190003PC7989S,1995
8190004PC7989S,1998
8190005PC7989S,no
8190006PC7989S,2004
8190007PC7989S,1990
8190008PC7989S,1982
8190009PC7989S,1997
8190010PC7989S,1983
8190011PC7989S,2008
8189009PC7988N,1994
8189010PC7988N,1990
8189011PC7988N,1999
8189012PC7988N,1979
8189013PC7988N,no
8189014PC7988N,1984
8189015PC7988N,1984
8189016PC7988N,1980
8189017PC7988N,no
8189021PC7988N,1999
8189022PC7988N,1980
8189023PC7988N,2002
8189024PC7988N,1980
8189025PC7988N,2004
8587001PC7988N,1980
8587002PC7988N,1985
8190012PC7989S,1983
8190013PC7989S,1983
8190014PC7989S,1984
8190016PC7989S,1995
8190017PC7989S,no
8190018PC7989S,2012
8190019PC7989S,2005
8190020PC7989S,no
8190021PC7989S,no
0095701PC8909E,no
0197801PC8909E,no
0395101PC8909E,no
0395501PC8909E,no
8587003PC7988N,1983
8587005PC7988N,1999
8587006PC7988N,1999
8587007PC7988N,2002
8786001PC7988N,2018
8786002PC7988N,1987
8786003PC7988N,2010
8786004PC7988N,2005
8786005PC7988N,1997
8786006PC7988N,1992
8786007PC7988N,1980
8789004PC7988N,1980
8789005PC7988N,2013
8789006PC7988N,1981
8789007PC7988N,2007
8789008PC7988N,1999
8789009PC7988N,no
8789010PC7988N,1979
8789011PC7988N,2004
8190023PC7989S,1982
8190024PC7989S,1994
8293001PC7989S,1987
8293002PC7989S,1981
8293003PC7989S,1982
8293004PC7989S,2002
8293006PC7989S,1984
8293007PC7989S,1983
8293008PC7989S,2000
8293009PC7989S,1984
8293010PC7989S,1983
8293011PC7989S,1995
8293012PC7989S,1982
8293013PC7989S,1984
8293014PC7989S,1983
8293016PC7989S,1990
8293017PC7989S,1983
8293019PC7989S,1984
0597701PC8909F,no
0498601PC8909G,no
1593101PC8919D,1982
8789012PC7988N,1983
8789013PC7988N,1988
8789014PC7988N,2002
8789016PC7988N,1980
8789017PC7988N,no
8789019PC7988N,1990
8789021PC7988N,1980
8986003PC7988N,no
8293020PC7989S,1983
8293022PC7989S,1984
8692001PC7989S,1985
8692002PC7989S,1984
8692003PC7989S,1983
8692004PC7989S,1979
2885401PC8928F,1982
2885402PC8928F,1982
2885404PC8928F,1991
0999201PC8909H,1982
0999203PC8909H,1990
0999204PC8909H,1983
0999206PC8909H,2005
0999207PC8909H,1995
0999208PC8909H,no
0999210PC8909H,1987
0999211PC8909H,1998
0999214PC8909H,2005
0999215PC8909H,no
0999217PC8909H,1996
0999218PC8909H,1995
0999221PC8909H,2008
0999222PC8909H,1998
0999223PC8909H,1982
8986007PC7988N,2004
8986008PC7988N,1987
8986009PC7988N,1981
8085002PC7988S,1984
8085003PC7988S,2005
8085005PC7988S,1994
8085007PC7988S,1982
8085008PC7988S,1991
8085010PC7988S,1989
8085011PC7988S,1996
8085012PC7988S,1995
8085018PC7988S,1982
8085024PC7988S,no
8584001PC7988S,no
8584002PC7988S,no
8692005PC7989S,1982
8692006PC7989S,1993
8692007PC7989S,1983
8692008PC7989S,2007
8692009PC7989S,1982
8692013PC7989S,1984
8692014PC7989S,1997
8692015PC7989S,1998
8692016PC7989S,1999
8790001PC7989S,no
8790002PC7989S,2021
8790003PC7989S,1985
8790004PC7989S,1990
8790005PC7989S,2004
8790007PC7989S,1999
8790008PC7989S,1983
8790009PC7989S,1984
8790010PC7989S,1980
0999224PC8909H,1982
0999225PC8909H,1982
0999226PC8909H,1980
0999227PC8909H,2003
0999228PC8909H,1981
0999229PC8909H,1981
0999202PC8909H,1983
8584003PC7988S,no
8584004PC7988S,no
8584006PC7988S,no
8584007PC7988S,1995
8584008PC7988S,2007
8785001PC7988S,1996
8785002PC7988S,1979
8785003PC7988S,2001
8785004PC7988S,1984
8785005PC7988S,no
8785007PC7988S,1983
8785008PC7988S,1995
8785010PC7988S,1980
8790011PC7989S,1983
8790012PC7989S,1984
8790013PC7989S,1984
8790015PC7989S,1991
8790016PC7989S,2004
9783301PC7998D,no
9983301PC7998D,no
9885601PC7998F,no
0999205PC8909H,no
0999209PC8909H,1989
8983002PC7988S,1980
8983003PC7988S,1981
8983004PC7988S,1983
8983005PC7988S,2004
8983006PC7988S,1989
8983007PC7988S,2000
8983001PC7988S,2003
8983008PC7988S,1997
8983009PC7988S,1980
8983010PC7988S,1995
8983013PC7988S,1982
8195001PC7989N,2002
8195002PC7989N,no
8195003PC7989N,1989
8195004PC7989N,1993
8195005PC7989N,1984
8195006PC7989N,1999
8195007PC7989N,1989
8195008PC7989N,1990
8195009PC7989N,1990
9887801PC7998F,no
8195010PC7989N,1986
8195011PC7989N,1990
8195012PC7989N,2004
8195013PC7989N,1982
8195014PC7989N,1984
8195015PC7989N,1982
8195016PC7989N,1984
8195017PC7989N,1982
8195018PC7989N,1982
8195019PC7989N,1983
8195020PC7989N,1990
8195022PC7989N,1995
8195023PC7989N,1995
8197001PC7989N,1983
8197002PC7989N,1985
8197003PC7989N,1982
8197004PC7989N,1983
8197005PC7989N,1984
8197006PC7989N,no
8197007PC7989N,1998
8197008PC7989N,1998
9083001PC7998S,1980
9083002PC7998S,1979
9083003PC7998S,1980
9083004PC7998S,1985
9083005PC7998S,1979
9083006PC7998S,1984
9083007PC7998S,1982
9083009PC7998S,no
8197009PC7989N,2002
8197010PC7989N,1980
8197011PC7989N,1984
8197012PC7989N,1983
8197014PC7989N,2007
8197017PC7989N,1995
8197018PC7989N,1983
8197023PC7989N,1983
8199001PC7989N,1990
8199002PC7989N,1991
8199003PC7989N,1989
8199005PC7989N,1984
8399201PC7989N,1984
8399202PC7989N,no
8595001PC7989N,1982
8595003PC7989N,1998
8595004PC7989N,2005
8595005PC7989N,1984
8595006PC7989N,1994
8595007PC7989N,2010
8595008PC7989N,1977
8595009PC7989N,1980
8597001PC7989N,1992
8597002PC7989N,1983
8597003PC7989N,1984
8597007PC7989N,1984
8597008PC7989N,1992
8597009PC7989N,1983
8599001PC7989N,2010
8599002PC7989N,1997
8599003PC7989N,1984
8599004PC7989N,no
8599005PC7989N,1982
8599006PC7989N,1994
8599007PC7989N,no
8099004PC7979N,no
8099005PC7979N,1984
7092101PC7979S,1989
7092102PC7979S,no
7092109PC7979S,1989
7192103PC7979S,no
7192105PC7979S,1991
7192106PC7979S,1990
7192701PC7979S,no
7192705PC7979S,no
7192706PC7979S,no
7192707PC7979S,no
7391701PC7979S,no
7391702PC7979S,no
7393801PC7979S,1980
7393802PC7979S,no
7393803PC7979S,1990
7393804PC7979S,1982
7693001PC7979S,2009
7693002PC7979S,1980
7693003PC7979S,1988
7693004PC7979S,no
7693005PC7979S,1990
7693006PC7979S,1983
7693007PC7979S,1980
7693008PC7979S,1984
7693009PC7979S,1990
7693010PC7979S,1981
7693011PC7979S,no
7693012PC7979S,1999
7693014PC7979S,no
7693015PC7979S,1989
7693016PC7979S,1982
7693017PC7979S,1997
7693019PC7979S,1979
7790001PC7979S,1984
7499301PC7979N,no
7499303PC7979N,no
7499304PC7979N,no
7499305PC7979N,no
7499307PC7979N,no
7499308PC7979N,no
7499309PC7979N,no
7599001PC7979N,1980
7599004PC7979N,1997
7599005PC7979N,2009
7599006PC7979N,1983
7599007PC7979N,no
7599008PC7979N,1998
7599009PC7979N,1983
7790002PC7979S,1981
7790003PC7979S,1990
7790004PC7979S,1990
7790005PC7979S,1984
7790006PC7979S,1984
7790007PC7979S,2000
7790009PC7979S,1983
7790010PC7979S,2006
9992701PC7999B,no
9693501PC7999D,no
9792401PC7999D,no
0082901PC8908C,1982
0384701PC8908C,no
0185501PC8908E,no
0185701PC8908E,no
0387701PC8908E,no
0587901PC8908F,no
7599010PC7979N,1999
7695001PC7979N,2002
7695002PC7979N,1983
7695003PC7979N,1984
7695004PC7979N,1984
7695005PC7979N,2004
7695006PC7979N,1981
7695007PC7979N,1981
7695008PC7979N,1964
7695009PC7979N,1984
7695010PC7979N,1981
7695011PC7979N,1991
7695012PC7979N,1982
7695013PC7979N,1984
7695014PC7979N,1983
7695015PC7979N,1983
7695016PC7979N,1982
7695017PC7979N,2007
7695018PC7979N,2010
7695019PC7979N,1999
7695021PC7979N,1995
7695022PC7979N,no
7790013PC7979S,1998
7790014PC7979S,1980
7790015PC7979S,1983
7790017PC7979S,1979
7790019PC7979S,no
8087001PC7988N,1980
8087002PC7988N,1998
9897801PC7999F,no
9996501PC7999F,no
9599901PC7999H,no
9697601PC7999H,no
0081301PC8908A,2005
0188501PC8908G,no
0589201PC8908H,no
0290201PC8909A,no
0291201PC8909A,no
0392901PC8909A,no
0490501PC8909A,no
0692101PC8909B,no
0790201PC8909B,no
0293301PC8909C,no
4930306PD7043B,1975
4930307PD7043B,1970
4930308PD7043B,no
4930309PD7043B,no
4930310PD7043B,1975
4930311PD7043B,1970
4930312PD7043B,1970
4930313PD7043B,no
4733710PD7043D,no
4832101PD7043D,1990
4832103PD7043D,no
4832104PD7043D,1998
4833217PD7043D,1970
4833222PD7043D,1965
4833223PD7043D,no
4933201PD7043D,2013
4933202PD7043D,2008
4933301PD7043D,no
4538101PD7043F,no
4835102PD7043F,no
0655502PD7005F,1958
4832612PD7043B,1988
4832613PD7043B,no
4832614PD7043B,1976
4832615PD7043B,1997
4636102PD7043F,no
4637101PD7043F,no
4637102PD7043F,no
4638103PD7043F,no
6620310PD7062B,2005
6719701PD7061H,no
6920905PD7062B,2010
4832616PD7043B,1970
4832617PD7043B,1970
4832618PD7043B,1970
4832619PD7043B,1970
4832620PD7043B,1970
4832621PD7043B,1970
3089420PC8938N,1984
4832623PD7043B,1970
4832624PD7043B,1970
4832625PD7043B,1970
4832626PD7043B,no
4832627PD7043B,1988
4832628PD7043B,1970
4832629PD7043B,no
4930302PD7043B,1975
4930303PD7043B,1975
4930304PD7043B,1975
4930305PD7043B,1975
4832622PD7043B,1970
4833204PD7043D,1970
4833205PD7043D,1970
4833201PD7043D,no
4638104PD7043F,no
4638105PD7043F,no
4638106PD7043F,no
4736101PD7043F,no
4736102PD7043F,no
4833206PD7043D,1970
4833207PD7043D,1900
4833208PD7043D,1970
4833209PD7043D,2001
4833210PD7043D,1970
4833211PD7043D,1970
4833212PD7043D,1965
4833213PD7043D,1970
4833214PD7043D,1970
4833215PD7043D,no
4833216PD7043D,1960
3089412PC8938N,1984
4636101PD7043F,no
4736103PD7043F,no
4737101PD7043F,no
4737401PD7043F,no
4832601PD7043F,1970
4832605PD7043F,1970
4835101PD7043F,no
0655503PD7005F,1961
5873713PD7057D,no
5873712PD7057D,1970
4836101PD7043F,2002
4836102PD7043F,no
4836103PD7043F,no
4836104PD7043F,no
4836105PD7043F,no
4836106PD7043F,no
4836107PD7043F,no
4836108PD7043F,2005
4836201PD7043F,no
4837106PD7043F,no
4837107PD7043F,no
4039601PD7043G,no
4139101PD7043G,no
4339601PD7043G,no
4340201PD7043G,no
4837103PD7043H,no
4837104PD7043H,no
4837108PD7043F,no
4935501PD7043F,no
4038401PD7043G,no
4039101PD7043G,no
4039201PD7043G,no
4039501PD7043G,no
4340801PD7043G,no
4837105PD7043H,no
4839801PD7043H,no
4937301PD7043H,no
4937501PD7043H,no
4938601PD7043H,"Error: Operation timed out after 10012 milliseconds with 0 bytes received"
4938602PD7043H,"Error: Operation timed out after 10015 milliseconds with 0 bytes received"
4938801PD7043H,"Error: Operation timed out after 10002 milliseconds with 0 bytes received"
4939401PD7043H,1997
4939701PD7043H,no
4939702PD7043H,2009
4040101PD7044A,2000
4040102PD7044A,2000
4040103PD7044A,2000
4040104PD7044A,2000
4040105PD7044A,2000
4040106PD7044A,2000
4040107PD7044A,2000
4040108PD7044A,2000
4040109PD7044A,2000
4040110PD7044A,2000
4040111PD7044A,2000
4040112PD7044A,2000
4040113PD7044A,2000
4040114PD7044A,2000
4040115PD7044A,2000
4040116PD7044A,2000
4040812PD7044A,2000
4040813PD7044A,2000
4040814PD7044A,2000
4040815PD7044A,2000
4040816PD7044A,2000
4040817PD7044A,2000
4040818PD7044A,2000
4040819PD7044A,2000
4040820PD7044A,2000
4040821PD7044A,2000
4040822PD7044A,2000
4040823PD7044A,2000
4040824PD7044A,2000
4040825PD7044A,2000
4040826PD7044A,2000
4341701PD7044A,no
4341702PD7044A,no
4040117PD7044A,2000
4040118PD7044A,2000
4040119PD7044A,2000
4040120PD7044A,2000
4040121PD7044A,2000
4040122PD7044A,2000
4040123PD7044A,2000
4040801PD7044A,2000
4040802PD7044A,2000
4040803PD7044A,2000
4040804PD7044A,2000
4040805PD7044A,2000
4040806PD7044A,2000
4040807PD7044A,2000
4040808PD7044A,2000
4040809PD7044A,2000
4040810PD7044A,2000
4040811PD7044A,2000
4438301PD7043G,no
4438801PD7043G,no
4439401PD7043G,no
4439501PD7043G,"Error: Operation timed out after 10006 milliseconds with 0 bytes received"
4439502PD7043G,no
4439503PD7043G,no
4439504PD7043G,no
4439505PD7043G,"Error: Operation timed out after 10002 milliseconds with 0 bytes received"
4439506PD7043G,"Error: Operation timed out after 10000 milliseconds with 0 bytes received"
4439509PD7043G,"Error: Operation timed out after 10008 milliseconds with 0 bytes received"
4637601PD7043H,no
4837101PD7043H,"Error: Operation timed out after 10007 milliseconds with 0 bytes received"
4837102PD7043H,no
6619104PD7061H,no
6620309PD7062B,no
6920906PD7062B,1962
6920907PD7062B,2005
4650204PD7045B,no
4750501PD7045B,no
4750502PD7045B,no
4750503PD7045B,2005
4750504PD7045B,no
4750505PD7045B,no
4751401PD7045B,no
4751402PD7045B,1997
4850201PD7045B,no
4850202PD7045B,no
4850203PD7045B,no
4850204PD7045B,no
4850401PD7045B,"Error: Operation timed out after 10011 milliseconds with 0 bytes received"
4851001PD7045B,2009
4851002PD7045B,1969
4658118PD7045H,1994
4658119PD7045H,1994
4658120PD7045H,1994
4658117PD7045H,1994
4950401PD7045B,1981
4950402PD7045B,no
4950403PD7045B,no
4950404PD7045B,no
4950405PD7045B,no
4950406PD7045B,no
4950407PD7045B,no
4951101PD7045B,2009
4951102PD7045B,no
4951103PD7045B,no
4951104PD7045B,1975
3958503PD7045G,no
4056401PD7045G,no
4057301PD7045G,no
4258902PD7045G,no
4258903PD7045G,no
4258904PD7045G,no
4258905PD7045G,no
4258906PD7045G,2002
4259701PD7045G,no
4259702PD7045G,no
4259703PD7045G,no
4658101PD7045H,1994
4658102PD7045H,1994
4658103PD7045H,1994
4658104PD7045H,1994
4840501PD7044B,no
4841401PD7044B,no
4841402PD7044B,no
4841403PD7044B,no
4842001PD7044B,no
4842002PD7044B,no
4658105PD7045H,1994
4658106PD7045H,1994
4658107PD7045H,1994
4658108PD7045H,1994
4658109PD7045H,1994
4658110PD7045H,1994
4658111PD7045H,1994
4658112PD7045H,1994
4658113PD7045H,1994
4658114PD7045H,1994
4658115PD7045H,1994
4658116PD7045H,1994
4842003PD7044B,no
4940001PD7044B,no
4940002PD7044B,no
4940201PD7044B,"Error: Operation timed out after 10006 milliseconds with 0 bytes received"
4940202PD7044B,no
4940501PD7044B,no
4941201PD7044B,1989
4144001PD7044C,no
4243001PD7044C,no
4243002PD7044C,no
4243003PD7044C,no
4243004PD7044C,2005
4243005PD7044C,2000
4243006PD7044C,no
4243201PD7044C,1994
4243202PD7044C,1996
4243203PD7044C,no
4243901PD7044C,no
4344001PD7044C,1997
4345201PD7044C,no
4341703PD7044A,no
4341704PD7044A,no
4341801PD7044A,no
4740301PD7044B,no
4740302PD7044B,no
4740304PD7044B,no
4741001PD7044B,no
4740303PD7044B,no
4443201PD7044C,"Error: Operation timed out after 10001 milliseconds with 0 bytes received"
4443202PD7044C,no
4443204PD7044C,1996
4443205PD7044C,no
4444001PD7044C,no
4643001PD7044D,"Error: Operation timed out after 10012 milliseconds with 0 bytes received"
4643101PD7044D,"Error: Operation timed out after 10009 milliseconds with 0 bytes received"
4643102PD7044D,no
4643103PD7044D,no
4643104PD7044D,no
4741403PD7044B,no
4741404PD7044B,no
4742009PD7044B,no
4742101PD7044B,no
4840101PD7044B,"Error: Operation timed out after 10005 milliseconds with 0 bytes received"
4643105PD7044D,no
4643106PD7044D,no
4743001PD7044D,no
4743002PD7044D,"Error: Operation timed out after 10007 milliseconds with 0 bytes received"
4743003PD7044D,"Error: Operation timed out after 10009 milliseconds with 0 bytes received"
4743004PD7044D,no
4743005PD7044D,"Error: Operation timed out after 10006 milliseconds with 0 bytes received"
4843001PD7044D,no
4843002PD7044D,"Error: Operation timed out after 10005 milliseconds with 0 bytes received"
4843003PD7044D,no
4843004PD7044D,"Error: Operation timed out after 10012 milliseconds with 0 bytes received"
4843101PD7044D,no
4944701PD7044D,no
4246001PD7044E,no
4246002PD7044E,"Error: Operation timed out after 10000 milliseconds with 0 bytes received"
4246003PD7044E,"Error: Operation timed out after 10016 milliseconds with 0 bytes received"
